track_id,race_date,race_number,program_number,weight_carried,jockey,odds
AQU,2019-01-18,1,2  ,124,Junior Alvarado,420
AQU,2019-01-18,1,3  ,119,Reylu Gutierrez,1150
AQU,2019-01-18,1,4  ,124,Dylan Davis,155
AQU,2019-01-18,1,5  ,124,Jose Lezcano,340
AQU,2019-01-18,1,6  ,122,Eric Cancel,2140
AQU,2019-01-18,2,1  ,122,Eric Cancel,165
AQU,2019-01-18,2,1A ,122,Dylan Davis,165
AQU,2019-01-18,2,2  ,122,Manuel Franco,255
AQU,2019-01-18,2,3  ,124,Jose Lezcano,460
AQU,2019-01-18,2,4  ,124,Oscar Gomez,4500
AQU,2019-01-18,2,5  ,119,Reylu Gutierrez,600
AQU,2019-01-18,2,7  ,122,Junior Alvarado,400
AQU,2019-01-18,3,1  ,123,Ruben Silvera,8375
AQU,2019-01-18,3,2  ,123,Harry Hernandez,3525
AQU,2019-01-18,3,3  ,123,Luis R. Reyes,2260
AQU,2019-01-18,3,4  ,123,Rajiv Maragh,285
AQU,2019-01-18,3,5  ,116,Joey R. Martinez,1000
AQU,2019-01-18,3,6  ,123,Dalton Brown,1940
AQU,2019-01-18,3,7  ,123,Manuel Franco,60
AQU,2019-01-18,3,8  ,123,Christopher P. DeCarlo,1040
AQU,2019-01-18,3,9  ,123,Samuel Camacho Jr.,9350
AQU,2019-01-18,4,1  ,122,Ruben Silvera,240
AQU,2019-01-18,4,1A ,122,Silvestre Gonzalez,240
AQU,2019-01-18,4,2  ,124,Hector Rafael Diaz Jr.,2180
AQU,2019-01-18,4,3  ,126,Eric Cancel,1610
AQU,2019-01-18,4,4  ,120,Luis A. Rodriguez Castro,1910
AQU,2019-01-18,4,5  ,120,Manuel Franco,340
AQU,2019-01-18,4,6  ,122,Junior Alvarado,480
AQU,2019-01-18,4,7  ,119,Reylu Gutierrez,185
AQU,2019-01-18,5,1  ,122,Samuel Camacho Jr.,4275
AQU,2019-01-18,5,2  ,117,Reylu Gutierrez,360
AQU,2019-01-18,5,3  ,122,Manuel Franco,255
AQU,2019-01-18,5,4  ,115,Benjamin Hernandez,3650
AQU,2019-01-18,5,5  ,122,Dylan Davis,265
AQU,2019-01-18,5,6  ,122,Rajiv Maragh,1840
AQU,2019-01-18,5,7  ,122,Rafael Manuel Hernandez,240
AQU,2019-01-18,5,8  ,122,Luis R. Reyes,3250
AQU,2019-01-18,6,1  ,122,Manuel Franco,185
AQU,2019-01-18,6,3  ,124,Junior Alvarado,2310
AQU,2019-01-18,6,4  ,122,Dylan Davis,1540
AQU,2019-01-18,6,5  ,120,Jose Lezcano,250
AQU,2019-01-18,6,6  ,115,Benjamin Hernandez,490
AQU,2019-01-18,6,7  ,117,Reylu Gutierrez,240
AQU,2019-01-18,7,1  ,121,Junior Alvarado,560
AQU,2019-01-18,7,2  ,121,Michael J. Luzzi,235
AQU,2019-01-18,7,3  ,121,Eric Cancel,1320
AQU,2019-01-18,7,4  ,123,Jose Lezcano,1240
AQU,2019-01-18,7,5  ,123,Manuel Franco,85
AQU,2019-01-18,7,6  ,116,Reylu Gutierrez,6450
AQU,2019-01-18,7,7  ,121,Rafael Manuel Hernandez,1680
AQU,2019-01-18,8,1  ,125,Rafael Manuel Hernandez,2270
AQU,2019-01-18,8,4  ,125,Manuel Franco,85
AQU,2019-01-18,8,6  ,125,Luis A. Rodriguez Castro,640
AQU,2019-01-18,8,7  ,125,Hector Rafael Diaz Jr.,5225
AQU,2019-01-18,8,8  ,125,Eric Cancel,335
AQU,2019-01-18,8,9  ,118,Reylu Gutierrez,315
AQU,2019-01-19,1,1  ,122,Jose Lezcano,165
AQU,2019-01-19,1,2  ,122,Junior Alvarado,310
AQU,2019-01-19,1,3  ,117,Reylu Gutierrez,830
AQU,2019-01-19,1,4  ,122,Rajiv Maragh,225
AQU,2019-01-19,1,5  ,122,Manuel Franco,870
AQU,2019-01-19,1,6  ,122,Carlos J. Hernandez,5700
AQU,2019-01-19,1,7  ,122,Christopher P. DeCarlo,2425
AQU,2019-01-19,2,1  ,122,Jose Lezcano,370
AQU,2019-01-19,2,2  ,122,Luis R. Reyes,2475
AQU,2019-01-19,2,3  ,124,Eric Cancel,400
AQU,2019-01-19,2,4  ,124,Dylan Davis,780
AQU,2019-01-19,2,5  ,124,Manuel Franco,400
AQU,2019-01-19,2,6  ,117,Reylu Gutierrez,130
AQU,2019-01-19,3,1  ,121,Silvestre Gonzalez,320
AQU,2019-01-19,3,1A ,121,Ruben Silvera,320
AQU,2019-01-19,3,2  ,116,Reylu Gutierrez,3525
AQU,2019-01-19,3,3  ,123,Manuel Franco,80
AQU,2019-01-19,3,4  ,123,Luis R. Reyes,460
AQU,2019-01-19,3,5  ,121,Hector Rafael Diaz Jr.,1020
AQU,2019-01-19,3,6  ,121,Jose Lezcano,780
AQU,2019-01-19,4,1  ,120,Manuel Franco,180
AQU,2019-01-19,4,2  ,122,Samuel Jimenez,10500
AQU,2019-01-19,4,3  ,122,Eric Cancel,380
AQU,2019-01-19,4,4  ,113,Benjamin Hernandez,2500
AQU,2019-01-19,4,5  ,120,Luis R. Reyes,255
AQU,2019-01-19,4,6  ,122,Dylan Davis,510
AQU,2019-01-19,4,8  ,122,Harry Hernandez,600
AQU,2019-01-19,5,1  ,120,Manuel Franco,150
AQU,2019-01-19,5,2  ,126,Dylan Davis,165
AQU,2019-01-19,5,3  ,124,J. D. Acosta,800
AQU,2019-01-19,5,4  ,124,Junior Alvarado,550
AQU,2019-01-19,5,5  ,120,Jose Lezcano,510
AQU,2019-01-19,6,1  ,119,Reylu Gutierrez,550
AQU,2019-01-19,6,3  ,122,Ruben Silvera,400
AQU,2019-01-19,6,4  ,124,Dylan Davis,1130
AQU,2019-01-19,6,5  ,122,Carlos J. Hernandez,1560
AQU,2019-01-19,6,6  ,124,Luis R. Reyes,510
AQU,2019-01-19,6,7  ,124,Michael J. Luzzi,800
AQU,2019-01-19,6,8  ,122,Junior Alvarado,135
AQU,2019-01-19,7,1  ,121,Eric Cancel,940
AQU,2019-01-19,7,2  ,114,Joey R. Martinez,280
AQU,2019-01-19,7,3  ,116,Reylu Gutierrez,385
AQU,2019-01-19,7,4  ,123,Rajiv Maragh,420
AQU,2019-01-19,7,5  ,123,Dylan Davis,470
AQU,2019-01-19,7,6  ,121,Manuel Franco,470
AQU,2019-01-19,7,7  ,123,Carlos J. Hernandez,990
AQU,2019-01-19,8,1  ,125,Andre Shivnarine Worrie,910
AQU,2019-01-19,8,2  ,125,Jose Lezcano,245
AQU,2019-01-19,8,3  ,123,Junior Alvarado,510
AQU,2019-01-19,8,4  ,120,Reylu Gutierrez,460
AQU,2019-01-19,8,5  ,113,Heman K. Harkie,8375
AQU,2019-01-19,8,6  ,125,Manuel Franco,155
AQU,2019-01-19,8,7  ,123,Michael J. Luzzi,1600
AQU,2019-01-19,9,1  ,119,Luis R. Reyes,890
AQU,2019-01-19,9,10 ,116,Reylu Gutierrez,720
AQU,2019-01-19,9,2  ,123,Ruben Silvera,5925
AQU,2019-01-19,9,3  ,121,Hector Rafael Diaz Jr.,5350
AQU,2019-01-19,9,4  ,114,Joey R. Martinez,2180
AQU,2019-01-19,9,6  ,121,Jose Lezcano,75
AQU,2019-01-19,9,7  ,121,Andre Shivnarine Worrie,1200
AQU,2019-01-19,9,8  ,121,Dylan Davis,450
AQU,2019-01-19,9,9  ,121,Eric Cancel,1430
AQU,2019-01-20,1,1  ,122,Luis R. Reyes,1490
AQU,2019-01-20,1,1A ,122,Ruben Silvera,1490
AQU,2019-01-20,1,2  ,122,Eric Cancel,650
AQU,2019-01-20,1,3  ,122,Christopher P. DeCarlo,430
AQU,2019-01-20,1,5  ,117,Reylu Gutierrez,140
AQU,2019-01-20,1,6  ,122,Dalton Brown,4500
AQU,2019-01-20,1,7  ,115,Joey R. Martinez,3225
AQU,2019-01-20,1,8  ,122,Junior Alvarado,190
AQU,2019-01-20,2,1  ,124,Rajiv Maragh,630
AQU,2019-01-20,2,2  ,122,Dylan Davis,295
AQU,2019-01-20,2,3  ,122,Eric Cancel,970
AQU,2019-01-20,2,4  ,124,Junior Alvarado,540
AQU,2019-01-20,2,5  ,117,Reylu Gutierrez,3475
AQU,2019-01-20,2,6  ,124,Luis R. Reyes,440
AQU,2019-01-20,2,7  ,124,Manuel Franco,185
AQU,2019-01-20,3,1  ,122,Eric Cancel,490
AQU,2019-01-20,3,2  ,115,Benjamin Hernandez,1150
AQU,2019-01-20,3,3  ,122,Luis R. Reyes,4050
AQU,2019-01-20,3,4  ,122,Michael J. Luzzi,375
AQU,2019-01-20,3,5  ,122,Manuel Franco,400
AQU,2019-01-20,3,6  ,122,Ruben Silvera,5850
AQU,2019-01-20,3,7  ,117,Reylu Gutierrez,560
AQU,2019-01-20,3,8  ,122,Jose Lezcano,640
AQU,2019-01-20,3,9  ,122,Dylan Davis,375
AQU,2019-01-20,4,1  ,122,Dylan Davis,1020
AQU,2019-01-20,4,2  ,119,Reylu Gutierrez,65
AQU,2019-01-20,4,4  ,124,Luis R. Reyes,640
AQU,2019-01-20,4,5  ,124,Hector Rafael Diaz Jr.,1580
AQU,2019-01-20,4,7  ,126,Manuel Franco,225
AQU,2019-01-20,5,1  ,122,Eric Cancel,600
AQU,2019-01-20,5,2  ,122,Manuel Franco,385
AQU,2019-01-20,5,3  ,122,Andre Shivnarine Worrie,810
AQU,2019-01-20,5,4  ,122,Hector Rafael Diaz Jr.,4950
AQU,2019-01-20,5,5  ,122,Harry Hernandez,6925
AQU,2019-01-20,5,6  ,122,Dylan Davis,95
AQU,2019-01-20,5,7  ,122,Jose Lezcano,760
AQU,2019-01-20,5,9  ,122,Rajiv Maragh,1260
AQU,2019-01-20,6,2  ,122,Rafael Manuel Hernandez,1330
AQU,2019-01-20,6,3  ,122,Rajiv Maragh,490
AQU,2019-01-20,6,4  ,120,Harry Hernandez,830
AQU,2019-01-20,6,5  ,117,Reylu Gutierrez,1020
AQU,2019-01-20,6,7  ,124,Manuel Franco,40
AQU,2019-01-20,6,8  ,122,Hector Rafael Diaz Jr.,1530
AQU,2019-01-20,7,1  ,119,Reylu Gutierrez,870
AQU,2019-01-20,7,2  ,119,Junior Alvarado,690
AQU,2019-01-20,7,3  ,119,Manuel Franco,720
AQU,2019-01-20,7,4  ,121,Jose Lezcano,1060
AQU,2019-01-20,7,5  ,120,Dylan Davis,150
AQU,2019-01-20,7,6  ,119,Rajiv Maragh,3050
AQU,2019-01-20,7,7  ,120,Eric Cancel,205
AQU,2019-01-20,8,1  ,122,Jose Lezcano,190
AQU,2019-01-20,8,2  ,122,Ruben Silvera,9250
AQU,2019-01-20,8,3  ,122,Rajiv Maragh,1090
AQU,2019-01-20,8,4  ,115,Joey R. Martinez,2600
AQU,2019-01-20,8,5  ,117,Reylu Gutierrez,2250
AQU,2019-01-20,8,6  ,122,Michael J. Luzzi,3300
AQU,2019-01-20,8,8  ,122,Manuel Franco,375
AQU,2019-01-20,8,9  ,122,Junior Alvarado,125
AQU,2019-01-25,1,1  ,114,Heman K. Harkie,1040
AQU,2019-01-25,1,2  ,123,Manuel Franco,960
AQU,2019-01-25,1,4  ,123,Rajiv Maragh,210
AQU,2019-01-25,1,5  ,123,Hector Rafael Diaz Jr.,4425
AQU,2019-01-25,1,6  ,123,Dylan Davis,630
AQU,2019-01-25,1,7  ,121,Eric Cancel,275
AQU,2019-01-25,1,8  ,118,Reylu Gutierrez,275
AQU,2019-01-25,2,1  ,121,Junior Alvarado,480
AQU,2019-01-25,2,2  ,123,Jose Lezcano,750
AQU,2019-01-25,2,3  ,121,Manuel Franco,175
AQU,2019-01-25,2,4  ,118,Reylu Gutierrez,275
AQU,2019-01-25,2,5  ,123,Eric Cancel,980
AQU,2019-01-25,2,6  ,121,Samuel Camacho Jr.,1450
AQU,2019-01-25,2,7  ,123,Rajiv Maragh,700
AQU,2019-01-25,3,1  ,116,Benjamin Hernandez,400
AQU,2019-01-25,3,1A ,123,Luis R. Reyes,400
AQU,2019-01-25,3,2  ,123,Dylan Davis,1230
AQU,2019-01-25,3,3  ,116,Joey R. Martinez,7975
AQU,2019-01-25,3,4  ,123,Jose Lezcano,85
AQU,2019-01-25,3,5  ,123,Samuel Jimenez,3225
AQU,2019-01-25,3,6  ,118,Reylu Gutierrez,1030
AQU,2019-01-25,3,7  ,123,Eric Cancel,750
AQU,2019-01-25,3,8  ,123,Rajiv Maragh,650
AQU,2019-01-25,4,1  ,123,Eric Cancel,1910
AQU,2019-01-25,4,10 ,123,Christopher P. DeCarlo,2160
AQU,2019-01-25,4,2  ,123,Manuel Franco,95
AQU,2019-01-25,4,3  ,123,Carlos J. Hernandez,3175
AQU,2019-01-25,4,4  ,123,Samuel Jimenez,9600
AQU,2019-01-25,4,6  ,123,Dylan Davis,255
AQU,2019-01-25,4,7  ,123,Dalton Brown,5625
AQU,2019-01-25,4,8  ,123,Junior Alvarado,345
AQU,2019-01-25,4,9  ,123,Luis R. Reyes,3275
AQU,2019-01-25,5,1  ,125,Ruben Silvera,1920
AQU,2019-01-25,5,2  ,116,Benjamin Hernandez,1520
AQU,2019-01-25,5,3  ,123,Carlos J. Hernandez,7900
AQU,2019-01-25,5,4  ,123,Dylan Davis,335
AQU,2019-01-25,5,5  ,123,Manuel Franco,300
AQU,2019-01-25,5,6  ,118,Joey R. Martinez,2160
AQU,2019-01-25,5,7  ,123,Winston R. Kay,3450
AQU,2019-01-25,5,8  ,120,Reylu Gutierrez,90
AQU,2019-01-25,6,1  ,115,Benjamin Hernandez,990
AQU,2019-01-25,6,11 ,122,Jose Lezcano,275
AQU,2019-01-25,6,1A ,122,Christopher P. DeCarlo,990
AQU,2019-01-25,6,2  ,122,Manuel Franco,550
AQU,2019-01-25,6,3  ,117,Reylu Gutierrez,700
AQU,2019-01-25,6,4  ,122,Eric Cancel,370
AQU,2019-01-25,6,5  ,122,Hector Rafael Diaz Jr.,820
AQU,2019-01-25,6,6  ,122,Luis R. Reyes,2900
AQU,2019-01-25,6,7  ,122,Rafael Manuel Hernandez,8825
AQU,2019-01-25,6,8  ,122,Dylan Davis,530
AQU,2019-01-25,6,9  ,122,Andre Shivnarine Worrie,2725
AQU,2019-01-25,7,1  ,123,Michael J. Luzzi,2550
AQU,2019-01-25,7,2  ,123,Eric Cancel,260
AQU,2019-01-25,7,3  ,116,Reylu Gutierrez,155
AQU,2019-01-25,7,4  ,123,Junior Alvarado,480
AQU,2019-01-25,7,5  ,123,Rafael Manuel Hernandez,700
AQU,2019-01-25,7,6  ,123,Jose Lezcano,1020
AQU,2019-01-25,7,7  ,123,Manuel Franco,870
AQU,2019-01-25,8,1  ,125,Christopher P. DeCarlo,2150
AQU,2019-01-25,8,2  ,122,Dylan Davis,380
AQU,2019-01-25,8,3  ,122,Jose Lezcano,570
AQU,2019-01-25,8,4  ,120,Reylu Gutierrez,6725
AQU,2019-01-25,8,5  ,120,Junior Alvarado,140
AQU,2019-01-25,8,6  ,122,Eric Cancel,3950
AQU,2019-01-25,8,7  ,120,Rafael Manuel Hernandez,1250
AQU,2019-01-25,8,8  ,122,Manuel Franco,270
AQU,2019-01-25,9,10 ,117,Benjamin Hernandez,8800
AQU,2019-01-25,9,11 ,124,Eric Cancel,700
AQU,2019-01-25,9,12 ,122,Manuel Franco,195
AQU,2019-01-25,9,2  ,122,Rajiv Maragh,500
AQU,2019-01-25,9,3  ,122,Christopher P. DeCarlo,5000
AQU,2019-01-25,9,4  ,124,Dylan Davis,680
AQU,2019-01-25,9,5  ,122,Harry Hernandez,3925
AQU,2019-01-25,9,6  ,122,Samuel Camacho Jr.,10775
AQU,2019-01-25,9,7  ,124,Junior Alvarado,890
AQU,2019-01-25,9,8  ,115,Joey R. Martinez,13550
AQU,2019-01-25,9,9  ,117,Reylu Gutierrez,270
AQU,2019-01-26,1,1  ,123,Manuel Franco,180
AQU,2019-01-26,1,2  ,123,Eric Cancel,400
AQU,2019-01-26,1,3  ,123,Luis R. Reyes,350
AQU,2019-01-26,1,4  ,121,Joel Sone,5775
AQU,2019-01-26,1,5  ,121,Rajiv Maragh,550
AQU,2019-01-26,1,6  ,116,Reylu Gutierrez,310
AQU,2019-01-26,2,1  ,122,Manuel Franco,225
AQU,2019-01-26,2,10 ,122,Hector Rafael Diaz Jr.,1070
AQU,2019-01-26,2,2  ,115,Joey R. Martinez,1100
AQU,2019-01-26,2,3  ,122,Rafael Manuel Hernandez,9525
AQU,2019-01-26,2,4  ,117,Reylu Gutierrez,1540
AQU,2019-01-26,2,6  ,122,Dylan Davis,370
AQU,2019-01-26,2,7  ,122,Eric Cancel,1060
AQU,2019-01-26,2,8  ,122,Junior Alvarado,315
AQU,2019-01-26,2,9  ,122,Ruben Silvera,810
AQU,2019-01-26,3,1  ,120,Junior Alvarado,2080
AQU,2019-01-26,3,2  ,122,Rajiv Maragh,1090
AQU,2019-01-26,3,3  ,124,Manuel Franco,370
AQU,2019-01-26,3,4  ,122,Jose Lezcano,310
AQU,2019-01-26,3,5  ,122,Dylan Davis,3375
AQU,2019-01-26,3,6  ,117,Reylu Gutierrez,70
AQU,2019-01-26,4,1  ,122,Michael J. Luzzi,4850
AQU,2019-01-26,4,2  ,122,Dylan Davis,870
AQU,2019-01-26,4,3  ,117,Reylu Gutierrez,1630
AQU,2019-01-26,4,4  ,122,Manuel Franco,115
AQU,2019-01-26,4,5  ,122,Jose Lezcano,670
AQU,2019-01-26,4,6  ,122,Rajiv Maragh,1500
AQU,2019-01-26,4,7  ,124,Junior Alvarado,175
AQU,2019-01-26,5,1  ,122,Junior Alvarado,70
AQU,2019-01-26,5,10 ,122,Luis R. Reyes,4025
AQU,2019-01-26,5,11 ,122,Hector Rafael Diaz Jr.,9650
AQU,2019-01-26,5,1A ,122,Eric Cancel,70
AQU,2019-01-26,5,2  ,122,Dylan Davis,790
AQU,2019-01-26,5,3  ,117,Reylu Gutierrez,850
AQU,2019-01-26,5,4  ,122,Rafael Manuel Hernandez,9525
AQU,2019-01-26,5,5  ,122,Manuel Franco,530
AQU,2019-01-26,5,6  ,115,Benjamin Hernandez,4500
AQU,2019-01-26,5,7  ,122,Talbert Howell,10225
AQU,2019-01-26,5,8  ,122,Jose Lezcano,780
AQU,2019-01-26,5,9  ,122,Rajiv Maragh,2100
AQU,2019-01-26,6,1  ,118,Reylu Gutierrez,245
AQU,2019-01-26,6,2  ,123,Luis R. Reyes,1930
AQU,2019-01-26,6,3  ,123,Manuel Franco,440
AQU,2019-01-26,6,4  ,125,Jose Lezcano,1340
AQU,2019-01-26,6,5  ,123,Junior Alvarado,1020
AQU,2019-01-26,6,6  ,125,Rafael Manuel Hernandez,9025
AQU,2019-01-26,6,7  ,123,Dylan Davis,340
AQU,2019-01-26,6,8  ,123,Rajiv Maragh,260
AQU,2019-01-26,7,1  ,122,Rafael Manuel Hernandez,3400
AQU,2019-01-26,7,10 ,115,Joey R. Martinez,4625
AQU,2019-01-26,7,11 ,124,Luis R. Reyes,1550
AQU,2019-01-26,7,13 ,117,Reylu Gutierrez,370
AQU,2019-01-26,7,14 ,117,Benjamin Hernandez,740
AQU,2019-01-26,7,2  ,124,Manuel Franco,105
AQU,2019-01-26,7,3  ,122,Hector Rafael Diaz Jr.,11125
AQU,2019-01-26,7,5  ,122,Carlos J. Hernandez,2500
AQU,2019-01-26,7,6  ,124,Dylan Davis,2600
AQU,2019-01-26,7,8  ,122,Michael J. Luzzi,430
AQU,2019-01-26,8,1  ,122,Rafael Manuel Hernandez,2775
AQU,2019-01-26,8,3  ,122,Jose Lezcano,560
AQU,2019-01-26,8,4  ,120,Harry Hernandez,6425
AQU,2019-01-26,8,5  ,124,Junior Alvarado,395
AQU,2019-01-26,8,6  ,120,Dylan Davis,630
AQU,2019-01-26,8,7  ,124,Manuel Franco,50
AQU,2019-01-26,9,1  ,121,Eric Cancel,200
AQU,2019-01-26,9,11 ,121,Manuel Franco,205
AQU,2019-01-26,9,2  ,114,Joey R. Martinez,1380
AQU,2019-01-26,9,4  ,118,Reylu Gutierrez,680
AQU,2019-01-26,9,5  ,121,Joel Sone,7375
AQU,2019-01-26,9,6  ,121,Dylan Davis,1120
AQU,2019-01-26,9,7  ,121,Jose Lezcano,365
AQU,2019-01-26,9,8  ,123,Luis R. Reyes,5075
AQU,2019-01-26,9,9  ,121,Carlos J. Hernandez,6500
AQU,2019-01-26,10,1  ,123,Samuel Camacho Jr.,8325
AQU,2019-01-26,10,10 ,118,Reylu Gutierrez,650
AQU,2019-01-26,10,11 ,123,Luis R. Reyes,1660
AQU,2019-01-26,10,12 ,123,Eric Cancel,355
AQU,2019-01-26,10,1A ,123,Dalton Brown,8325
AQU,2019-01-26,10,2  ,123,Harry Hernandez,1130
AQU,2019-01-26,10,3  ,116,Joey R. Martinez,6750
AQU,2019-01-26,10,4  ,123,Hector Rafael Diaz Jr.,5200
AQU,2019-01-26,10,5  ,116,Benjamin Hernandez,700
AQU,2019-01-26,10,6  ,116,Cristina Bonilla,6625
AQU,2019-01-26,10,7  ,123,Manuel Franco,115
AQU,2019-01-26,10,8  ,123,Ruben Silvera,1510
AQU,2019-01-27,1,1  ,123,Manuel Franco,530
AQU,2019-01-27,1,2  ,123,Eric Cancel,500
AQU,2019-01-27,1,3  ,123,Junior Alvarado,30
AQU,2019-01-27,1,4  ,123,Ruben Silvera,4350
AQU,2019-01-27,1,5  ,118,Reylu Gutierrez,1140
AQU,2019-01-27,2,1  ,117,Reylu Gutierrez,225
AQU,2019-01-27,2,2  ,122,Dylan Davis,355
AQU,2019-01-27,2,3  ,122,Jose Lezcano,930
AQU,2019-01-27,2,4  ,122,Junior Alvarado,170
AQU,2019-01-27,2,5  ,124,Manuel Franco,950
AQU,2019-01-27,2,6  ,120,Hector Rafael Diaz Jr.,790
AQU,2019-01-27,3,2  ,122,Dalton Brown,4650
AQU,2019-01-27,3,3  ,122,Samuel Camacho Jr.,1600
AQU,2019-01-27,3,5  ,117,Reylu Gutierrez,215
AQU,2019-01-27,3,6  ,122,Rafael Manuel Hernandez,510
AQU,2019-01-27,3,7  ,122,Manuel Franco,55
AQU,2019-01-27,4,2  ,114,Joey R. Martinez,4225
AQU,2019-01-27,4,3  ,118,Dyn Panell,1740
AQU,2019-01-27,4,4  ,118,Jose Lezcano,195
AQU,2019-01-27,4,5  ,119,Rafael Manuel Hernandez,600
AQU,2019-01-27,4,6  ,122,Manuel Franco,410
AQU,2019-01-27,4,7  ,126,Luis A. Rodriguez Castro,125
AQU,2019-01-27,5,1  ,121,Jose Lezcano,340
AQU,2019-01-27,5,3  ,121,Junior Alvarado,235
AQU,2019-01-27,5,4  ,123,Eric Cancel,1240
AQU,2019-01-27,5,5  ,123,Dylan Davis,940
AQU,2019-01-27,5,6  ,118,Reylu Gutierrez,730
AQU,2019-01-27,5,7  ,125,Oscar Gomez,1440
AQU,2019-01-27,5,8  ,121,Manuel Franco,215
AQU,2019-01-27,6,1  ,124,Jorge M. Perez,2875
AQU,2019-01-27,6,2  ,122,Dylan Davis,650
AQU,2019-01-27,6,3  ,114,Heman K. Harkie,4900
AQU,2019-01-27,6,4  ,122,Manuel Franco,135
AQU,2019-01-27,6,5  ,122,Luis R. Reyes,1300
AQU,2019-01-27,6,6  ,117,Reylu Gutierrez,400
AQU,2019-01-27,6,7  ,124,Eric Cancel,380
AQU,2019-01-27,6,8  ,124,Hector Rafael Diaz Jr.,810
AQU,2019-01-27,7,2  ,116,Reylu Gutierrez,1090
AQU,2019-01-27,7,3  ,125,Manuel Franco,305
AQU,2019-01-27,7,5  ,121,Michael J. Luzzi,2260
AQU,2019-01-27,7,6  ,123,Rafael Manuel Hernandez,1290
AQU,2019-01-27,7,7  ,123,Dylan Davis,75
AQU,2019-01-27,7,8  ,125,Junior Alvarado,450
AQU,2019-01-27,8,1  ,120,Dylan Davis,265
AQU,2019-01-27,8,2  ,120,Junior Alvarado,880
AQU,2019-01-27,8,3  ,120,Tyler Conner,550
AQU,2019-01-27,8,4  ,120,Hector Rafael Diaz Jr.,6225
AQU,2019-01-27,8,5  ,120,Jose Lezcano,1490
AQU,2019-01-27,8,6  ,120,Manuel Franco,85
AQU,2019-01-27,8,7  ,120,Luis R. Reyes,1660
AQU,2019-01-27,9,1  ,122,Luis R. Reyes,4175
AQU,2019-01-27,9,2  ,122,Eric Cancel,1990
AQU,2019-01-27,9,3  ,122,Jose Lezcano,860
AQU,2019-01-27,9,4  ,122,Manuel Franco,165
AQU,2019-01-27,9,5  ,122,Junior Alvarado,240
AQU,2019-01-27,9,6  ,122,Ruben Silvera,8000
AQU,2019-01-27,9,7  ,115,Benjamin Hernandez,9525
AQU,2019-01-27,9,8  ,117,Reylu Gutierrez,325
AQU,2019-01-27,9,9  ,115,Joey R. Martinez,980
AQU,2019-02-01,1,1  ,115,Benjamin Hernandez,290
AQU,2019-02-01,1,2  ,122,Manuel Franco,175
AQU,2019-02-01,1,3  ,124,Junior Alvarado,1710
AQU,2019-02-01,1,4  ,124,Rafael Manuel Hernandez,165
AQU,2019-02-01,1,5  ,122,Jose Lezcano,580
AQU,2019-02-01,2,1  ,123,Junior Alvarado,1960
AQU,2019-02-01,2,2  ,123,Dylan Davis,760
AQU,2019-02-01,2,3  ,123,Eric Cancel,430
AQU,2019-02-01,2,4  ,123,Michael J. Luzzi,620
AQU,2019-02-01,2,6  ,123,Manuel Franco,85
AQU,2019-02-01,2,7  ,118,Reylu Gutierrez,470
AQU,2019-02-01,3,1  ,123,Dylan Davis,255
AQU,2019-02-01,3,2  ,123,Samuel Camacho Jr.,7375
AQU,2019-02-01,3,3  ,123,Andre Shivnarine Worrie,1250
AQU,2019-02-01,3,4  ,123,Samuel Jimenez,760
AQU,2019-02-01,3,5  ,113,Heman K. Harkie,11875
AQU,2019-02-01,3,6  ,123,Jose Lezcano,75
AQU,2019-02-01,3,7  ,116,Benjamin Hernandez,1690
AQU,2019-02-01,3,8  ,123,Abner Adorno,1070
AQU,2019-02-01,4,1  ,121,Samuel Camacho Jr.,3650
AQU,2019-02-01,4,2  ,121,Jose Lezcano,295
AQU,2019-02-01,4,3  ,121,Manuel Franco,375
AQU,2019-02-01,4,4  ,121,Rafael Manuel Hernandez,590
AQU,2019-02-01,4,5  ,123,Junior Alvarado,290
AQU,2019-02-01,4,6  ,118,Reylu Gutierrez,225
AQU,2019-02-01,5,1  ,123,Manuel Franco,255
AQU,2019-02-01,5,2  ,123,Carlos J. Hernandez,4925
AQU,2019-02-01,5,3  ,123,Harry Hernandez,1050
AQU,2019-02-01,5,4  ,123,Samuel Camacho Jr.,8800
AQU,2019-02-01,5,5  ,118,Reylu Gutierrez,60
AQU,2019-02-01,5,6  ,123,Hector Rafael Diaz Jr.,2500
AQU,2019-02-01,5,7  ,123,Dalton Brown,1770
AQU,2019-02-01,5,8  ,123,Luis R. Reyes,1230
AQU,2019-02-01,5,9  ,113,Heman K. Harkie,7075
AQU,2019-02-01,6,2  ,121,Samuel Camacho Jr.,1460
AQU,2019-02-01,6,3  ,123,Joel Sone,165
AQU,2019-02-01,6,6  ,118,Reylu Gutierrez,60
AQU,2019-02-01,6,7  ,121,Luis R. Reyes,670
AQU,2019-02-01,7,1  ,124,Manuel Franco,830
AQU,2019-02-01,7,2  ,122,Jose Lezcano,330
AQU,2019-02-01,7,3  ,122,Rajiv Maragh,760
AQU,2019-02-01,7,4  ,124,Dylan Davis,65
AQU,2019-02-01,7,7  ,124,Julian Pimentel,580
AQU,2019-02-01,8,1  ,123,Samuel Camacho Jr.,6675
AQU,2019-02-01,8,10 ,123,Eric Cancel,620
AQU,2019-02-01,8,11 ,123,Michael J. Luzzi,950
AQU,2019-02-01,8,2  ,123,Rajiv Maragh,290
AQU,2019-02-01,8,3  ,123,Dalton Brown,12550
